0.0,20.0
1.55,20.0
3.1,20.0
4.65,20.0
6.2,20.0
7.75,20.0
9.3,20.0
10.85,20.0
12.4,20.0
13.950000000000001,20.0
15.5,20.0
17.05,20.0
18.6,20.0
20.150000000000002,20.0
21.7,20.0
23.25,20.0
24.8,20.0
26.35,20.0
27.900000000000002,20.0
29.45,20.0
31.0,20.0
32.550000000000004,20.0
34.1,20.0
35.65,20.0
37.2,20.0
38.75,20.0
40.300000000000004,20.04284963196635
41.85,20.264239397125834
43.4,20.485629162285313
44.95,20.707018927444796
46.5,20.928408692604275
48.050000000000004,21.149798457763758
49.6,21.371188222923237
51.15,21.59257798808272
52.7,21.813967753242203
54.25,22.035357518401682
55.800000000000004,22.256747283561165
57.35,22.478137048720644
58.9,22.699526813880126
60.45,22.920916579039606
62.0,23.14230634419909
63.550000000000004,23.36369610935857
65.10000000000001,23.58508587451805
66.65,23.806475639677533
68.2,24.027865404837016
69.75,24.249255169996495
71.3,24.470644935155974
72.85000000000001,24.692034700315457
74.4,24.91342446547494
75.95,25.13481423063442
77.5,25.3562039957939
79.05,25.57759376095338
80.60000000000001,25.798983526112863
82.15,26.020373291272346
83.7,26.241763056431825
85.25,26.463152821591308
86.8,26.684542586750787
88.35000000000001,26.90593235191027
89.9,27.127322117069752
91.45,27.34871188222923
93.0,27.57010164738871
94.55,27.791491412548194
96.10000000000001,28.012881177707676
97.65,28.234270942867155
99.2,28.455660708026638
100.75,28.67705047318612
102.3,28.8984402383456
103.85000000000001,29.119830003505083
105.4,29.341219768664565
106.95,29.562609533824045
108.5,29.783999298983524
110.05,30.005389064143007
111.60000000000001,30.22677882930249
113.15,30.44816859446197
114.7,30.669558359621448
116.25,30.89094812478093
117.8,31.112337889940413
119.35000000000001,31.333727655099892
120.9,31.555117420259375
122.45,31.776507185418858
124.0,31.997896950578337
125.55,32.219286715737816
127.10000000000001,32.4406764808973
128.65,32.66206624605678
130.20000000000002,32.88345601121627
131.75,33.10484577637574
133.3,33.326235541535226
134.85,33.547625306694705
136.4,33.769015071854184
137.95000000000002,33.99040483701367
139.5,34.21179460217315
141.05,34.43318436733263
142.6,34.654574132492115
144.15,34.875963897651594
145.70000000000002,35.097353662811074
147.25,35.31874342797055
148.8,35.54013319313004
150.35,35.76152295828952
151.9,35.982912723449
153.45000000000002,36.204302488608484
155.0,nan
