100.26094287586699, 578.7450166566543
149.9846403800994, 578.5238381300857
199.78342935940145, 572.1861176342089
249.9407801321611, 586.6419092348858
230.46956064660594, 572.6612418764676
285.3802017912731, 599.9399268199442
300.7195128611218, 600.4833160395389
318.99302331931636, 612.022827808421
339.8496805199062, 613.1532958331055
350.1503536125827, 624.1166511932718
387.88757440882546, 650.2484845175031
393.40492053956643, 650.8355633225929
400.1124665501613, 654.47545191415
450.04454289771286, 687.2808694227522
491.5025462836547, 710.3380481677677
500.08174731036013, 711.5231281743213
541.1436431653104, 716.845065807438
582.669228878816, 734.3973567800774
599.8576675222549, 734.320900005461
650.1952378351814, 734.0969908797988
691.9385888263887, 733.9113101414448
699.8213164218229, 741.8273169133304
750.2546283654636, 783.8048167768013
731.3597359510679, 772.8796898039427
799.8056154770354, 797.6516847796406
850.0305485773581, 806.6025886079404
900.2855182677082, 813.1068756485172
949.7989596417459, 830.0120146360109
963.8429427666433, 836.06575282617
1000.0614384796023, 835.9046474796569
1050.2713532849116, 846.0788597018185
1100.413685762657, 861.7579596963573
1149.9947094642573, 873.1582109114739
1200.2421700071, 880.2741521489813
