100.1816315,578.1774394
149.9590195,578.1220003
199.8305172,571.9408821
300.049707,608.5827095
400.0806776,657.4758951
500.0740044,708.8193524
600.330838,743.0109082
700.1895881,763.1140865
800.0295162,784.4424007
899.9070882,803.3204432
1000.427429,820.3600975
1100.267357,841.6884117
1200.201395,856.8910468
673.8774864,755.7927022
175.249091,571.9682594
249.8742354,594.5497711
350.0840142,631.8041665
450.077341,683.1476237
550.0424349,736.3287847
649.9576507,752.7565556
749.7975788,774.0848697
850.2614536,794.7999316
955.0741327,812.4473628
1050.054241,830.105745
